"isco","physical","strength","dexterity","navigation","intellectual","inforproc","uncodified","codified","literacy","business","technical","humanities","numeracy","accounting","analytic","probsolving","evaluation","infogath","conceptualisation","resolution","creativity","planning","social","serving","teaching","selling","managing","caring","autonomy","latitude","control","team","routine","repetitiv","standard","certainty","machines","ICT","ICTbasic","ICTadvanced"
"11",0.15261345,0.0057130721,0.35011476,0.10201249,0.83237541,0.74696648,0.049229648,0.74696648,0.7838589,0.96494377,0.42168912,0.96494377,0.71007407,0.84969294,0.57045513,0.91778433,0.88086289,0.82506609,0.93665969,0.95470572,0.90941143,1,0.69766706,0.65687424,0.67940354,0.87534666,0.72799248,0.54871833,0.86916065,0.84794968,0.89037156,0.48819065,0.44864193,0.015192991,1,0.33073279,0.0043414496,0.78309989,0.92105108,0.17922363
"11",0.03590852,0.0057130721,3.7079715e-18,0.10201249,0.84196925,0.76559699,0.049229648,0.76559699,0.79985332,0.95833337,0.48289332,0.95833337,0.73134071,0.85728025,0.60540116,0.91834158,0.85697746,0.82506609,0.8888889,0.97970569,0.95941138,1,0.70098221,0.65687424,0.76181859,0.75,0.78750002,0.54871833,0.83273774,0.77510393,0.89037156,0.81666666,0.49589768,0.32769299,0.5,0.66000003,0.0043414496,0.73750001,1,0.16622098
"11",0.22392116,0.13798878,0.43176222,0.10201249,0.80445546,0.70424676,0.049229648,0.70424676,0.74730325,0.95450819,0.33289331,0.95450819,0.66119033,0.87237585,0.45000485,0.90466416,0.84946394,0.82506609,0.87386173,0.95986438,0.9197287,1,0.66964209,0.65687424,0.55167526,0.96588111,0.62506157,0.54871833,0.90543342,0.92049533,0.89037156,0.5251177,0.27903703,0.10695349,0.019795202,0.71036237,0.0043414496,0.78652757,0.86926222,0.2797454
"11",0.52733153,0.32089284,0.52733153,0.1391824,0.6565156,0.67972475,0.077115975,0.67972475,0.70644861,0.8242228,0.47090027,0.8242228,0.65300089,0.8242228,0.48177895,0.63330638,0.63330638,0.434432,0.63330638,0.60782355,0.80107212,0.46500441,0.2653001,1,0.125,0.6181671,0.052733157,0.54871833,0.93408358,0.93408358,0.82074207,0.25,0.48690197,0.44919416,0.5,0.39441526,0.071604498,0.75940496,0.83520889,0.47266844
"11",1,0.089213207,1,0.23746094,0.5486111,0.31395274,0.019666178,NA,0.16666667,0,0.38615629,NA,0.29420531,0.16666667,0,0.62224817,0.59093249,0.80448014,0.6187042,0.69839627,0.83080596,0.0046120519,0,0.26644102,0,0.18333444,0.044220597,0.53800952,0.71035409,0.8125,1,0.75,0.53527027,0.5487572,1,0.37767214,0.077533461,0.050000001,0.32698044,0
"11",0.44017473,0.090776615,0.82091612,0.53128499,0.58899504,0.57768571,0.39161527,NA,0.77777779,0.5,0.53809106,NA,0,0.25948465,0.039357986,0.66666669,0.54530126,0.38119349,0.41666666,0.56389141,0.58823967,0.41380402,0.048613206,0.39252079,0,0.125,0.07654687,0.16852097,0.75,0.51554525,0.53154224,1,0.708381,0.53264737,1,1,0.38536862,0.34380019,0.75,0
"11",0.039026864,0.0057130721,0.0093550263,0.10201249,0.82330739,0.73392737,0.049229648,0.73392737,0.77888399,0.98354292,0.36956608,0.98354292,0.68897069,0.84682977,0.5311116,0.91268742,0.87066913,0.82506609,0.9162721,0.95470572,0.90941143,1,0.72318578,0.65687424,0.71644473,0.93529773,0.75859398,0.54871833,0.85555905,0.82074654,0.89037156,0.51088977,0.55839765,0.015192991,1,0.66000003,0.0043414496,0.74229288,0.98270124,0.16622098
"11",0.03590852,0.0057130721,7.415943e-18,0.10201249,0.86087894,0.77563846,0.049229648,0.77563846,0.7552622,1,0.26578665,1,0.79601479,0.8812272,0.71080232,0.94611937,0.91253304,0.82506609,1,0.97970569,0.95941138,1,0.79584593,0.65687424,0.77363718,1,1,0.54871833,0.92276371,0.95515591,0.89037156,0.5,0.44839767,0.015192991,1,0.33000001,0.0043414496,1,0.87360114,0.33244196
"11",1,0.048907734,1,0.10201249,0.75961846,0.78467655,0.14705142,NA,0.71419334,0.875,0.94999999,NA,0.45833334,0.75,0.33333334,0.90466416,0.82621872,0.84423918,0.92355376,0.91485554,0.95941138,0.91661155,0.69166666,0.63935864,0.6103729,1,0.77219945,0.54871833,0.93899822,1,1,0.80940151,0.52139455,0.31087339,0.81272227,0.33000001,0.032256126,0.69999999,0.83707595,0
"11",0.2136863,0.039046407,0.5,0.10201249,0.69740504,0.62496638,0.049229648,0.62496638,0.71476513,0.91945648,0.30538249,0.91945648,0.53516769,0.71493423,0.35540116,0.7698437,0.70998168,0.82506609,0.59489733,0.82970572,0.65941143,1,0.59861928,0.65687424,0.41911477,0.71336728,0.65502173,0.54871833,0.85735506,0.82433856,0.89037156,0.41666666,0.55714768,0.17144299,0.5,1,0.0043414496,0.2130231,0.59270382,0.16622098
"11",0.11066367,0.088873662,0.14110486,0.10201249,0.77506602,0.63593501,0.049229648,0.63593501,0.75066435,0.93810987,0.37577337,0.93810987,0.52120566,0.66000378,0.38240755,0.91419697,0.84873998,0.82506609,0.87241393,0.97965389,0.95930779,1,0.64613837,0.65687424,0.53216743,0.88023335,0.61269844,0.54871833,0.90312314,0.91587466,0.89037156,0.90297878,0.12584807,0.046507768,0.0010364474,0.33000001,0.0043932721,0.80801082,0.87604278,0.16622098
"11",0.075920202,0.012934617,0.1128135,0.10201249,0.77512485,0.6582455,0.049229648,0.6582455,0.73339999,0.90778452,0.38463101,0.90778452,0.58309102,0.67845386,0.48772821,0.89200419,0.83092427,0.82506609,0.83678252,0.95308411,0.90616828,1,0.64935893,0.65687424,0.57479167,0.7359364,0.73047394,0.54871833,0.84201121,0.79365087,0.89037156,0.72855735,0.4381519,0.072877094,0.58193123,0.65964735,0.0079621924,0.54912817,0.81605536,0.19096927
"11",0.12873766,0.11910838,0.16509213,0.10201249,0.80481052,0.70438385,0.049229648,0.70438385,0.7766546,0.96736801,0.39522788,0.96736801,0.63211316,0.77727938,0.48694697,0.9052372,0.8307687,0.82506609,0.83647126,0.97970569,0.95941138,1,0.70380116,0.65687424,0.70996165,0.82097119,0.78248024,0.54871833,0.89052111,0.89067066,0.89037156,0.81728238,0.41486919,0.092178755,0.82242882,0.33000001,0.013220009,0.75134361,0.83664662,0.16622098
"11",0.12316027,0.022379739,0.24508859,0.10201249,0.78809512,0.65271586,0.049229648,0.65271586,0.69822025,0.84279084,0.40907899,0.84279084,0.60721147,0.67865741,0.53576553,0.92347443,0.86724317,0.82506609,0.90942031,0.97970569,0.95941138,1,0.70134419,0.65687424,0.65564638,0.88643122,0.75905079,0.54871833,0.89417017,0.89796877,0.89037156,0.85060436,0.43756434,0.15269299,0.5,0.66000003,0.0043414496,0.53720957,0.67893338,0.20953211
"11",0.03590852,0.0057130721,3.7079715e-18,0.10201249,0.78997272,0.64689451,0.049229648,0.64689451,0.74187863,0.91666663,0.3923026,0.91666663,0.5519104,0.63864458,0.46517617,0.93305093,0.88639617,0.82506609,0.94772619,0.97970569,0.95941138,1,0.61734194,0.65687424,0.45738825,0.79670358,0.62702537,0.54871833,0.91724551,0.94411945,0.89037156,0.63333333,0.11506434,0.015192991,0,0.33000001,0.0043414496,0.76028478,0.84409291,0.16622098
"11",0.16423869,0.0057130721,0.38499051,0.10201249,0.75961846,0.65529406,0.049229648,0.65529406,0.77587414,0.93382698,0.45996836,0.93382698,0.53471404,0.66001391,0.40941417,0.86394286,0.74817997,0.82506609,0.67129385,0.97970569,0.95941138,1,0.67403615,0.65687424,0.63268673,0.85546875,0.67643279,0.54871833,0.8635124,0.83665317,0.89037156,0.77302134,0.11506434,0.015192991,0,0.33000001,0.02934145,0.6793738,0.90175605,0.16622098
"11",0.19424185,0.10571307,0.375,0.10201249,0.76627487,0.59684706,0.049229648,0.59684706,0.73318672,0.95833337,0.28289333,0.95833337,0.46050739,0.52394694,0.39706782,0.93570268,0.89169967,0.82506609,0.95833331,0.97970569,0.95941138,1,0.62473226,0.65687424,0.76181859,0.65625,0.5,0.54871833,0.87148774,0.85260397,0.89037156,0.89999998,0.53589767,0.277693,1,0.33000001,0.25434145,0.76875001,0.8125,0.16622098
"11",0.03590852,0.0057130721,7.415943e-18,0.10201249,0.86087894,0.77563846,0.049229648,0.77563846,0.7552622,1,0.26578665,1,0.79601479,0.8812272,0.71080232,0.94611937,0.91253304,0.82506609,1,0.97970569,0.95941138,1,0.79584593,0.65687424,0.77363718,1,1,0.54871833,0.94401371,0.99765593,0.89037156,0.51723182,0.27631527,0.015192991,0.5,0.31375286,0.0043414496,0.90492338,1,0.33244196
"11",0.14911239,0.099018119,0.18432355,0.092384353,0.65316904,0.35527179,0.042982433,NA,0.75004208,0.39893502,0.28162158,NA,0.49071327,0.53190553,0.20848328,0.89372921,0.83053684,0.83325356,0.58736336,0.71580899,0.70941138,0.45090073,0.10214014,0.41390228,0.125,0,0,0.2047713,0.8125,0.74681598,0.60775459,0.73328578,0.60981017,0.55976737,0.5,0.18907186,0.3028262,0.26875001,0.50584525,0.28015801
"11",0.03590852,0.0057130721,3.7079715e-18,0.10201249,0.86063403,0.81681538,0.049229648,0.81681538,0.82549816,1,0.47649449,1,0.80813265,0.94061363,0.67565167,0.90445268,0.82919967,0.82506609,0.83333331,0.97970569,0.95941138,1,0.74202758,0.65687424,0.72257006,0.92587423,0.85610116,0.54871833,0.83566654,0.78096157,0.89037156,0.85246199,0.20914307,0.14761379,0.44063354,0.039181869,0.007309773,0.766285,0.95712429,0.2054695
"11",0.099503092,0.0058164112,0.19068037,0.10201249,0.79782736,0.68211842,0.049229648,0.68211842,0.75819999,0.92993462,0.41473073,0.92993462,0.60603684,0.72833872,0.48373497,0.91353637,0.8536998,0.82506609,0.88233346,0.97337294,0.94674581,1,0.69750816,0.65687424,0.68158901,0.85657692,0.74378216,0.54871833,0.87786001,0.86534846,0.89037156,0.51168537,0.24968532,0.081835516,0.33926654,0.32795388,0.0043414496,0.5717389,0.77746898,0.16862957
"11",0.29376766,0.27929053,0.5,0.10201249,0.81058598,0.68573594,0.049229648,0.68573594,0.70263112,0.875,0.35789332,0.875,0.66884077,0.81561363,0.52206784,0.93543595,0.89169967,0.82506609,0.95833331,0.97917223,0.95834452,1,0.59973222,0.65687424,0.38681859,0.90625,0.5,0.54871833,0.94410217,0.99783272,0.89037156,0.50853527,0.50745279,0.033027548,0.51066911,0.97866178,0.02934145,0.30335221,0.6875,0.16622098
"11",0.22757518,0.080713071,0.5,0.10201249,0.74676228,0.68158859,0.049229648,0.68158859,0.78610998,0.94667435,0.46498123,0.94667435,0.5770672,0.78540182,0.36873257,0.81193602,0.70666635,0.82506609,0.58826655,0.91720569,0.83441138,1,0.72079545,0.65687424,0.64540976,0.96156621,0.79140884,0.54871833,0.72792107,0.56547058,0.89037156,0.66666669,0.119231,0.02769299,0,0.33000001,0.0043414496,0.22469771,0.56264675,0.20058562
"11",1,0.7956267,1,0.19651744,0.3037588,0.29204959,0.10493994,NA,0.28531724,0.37968701,0.68426913,NA,0.21908644,0.25,0,0.37981176,0.42745826,0.18371697,0.73700607,0.43582708,0.4280788,0.22684401,0.74412727,0.53793621,0.59409034,0.6875,0.25,0.58769053,0.625,0.63473243,0.48322231,1,0.47517523,0.2300286,0,0.75208676,0.10251894,0,0.33678859,0
"11",0.76231039,0.37776697,1,0.96818811,0.44540992,0.47681761,0.85310835,NA,0.51201445,0.75,0.48170128,NA,0.10436928,0.74424213,0.21735755,0.62080365,0.83053684,0.40383142,0.63961482,0.58937955,0.51797146,0.4064545,0.28567094,0.50139284,0.39668187,0.29178032,0,0.077386729,0.39765513,0.56987363,0.21007493,0.31233388,0.2906276,0.41677049,0.5,0.26828399,0.5,0.56159127,0.77776664,0
"12",0.077240832,0.00060277531,0.15996091,0.071158804,0.77255821,0.6942324,0.019666178,0.6942324,0.66086668,0.85300636,0.27658737,0.85300636,0.72759813,0.86033374,0.59486252,0.85088396,0.79805887,0.79235274,0.80376506,0.90370899,0.90236735,0.90505064,0.52766252,0.48552483,0.45081469,0.63791788,0.73286998,0.33118516,0.84641063,0.89256817,0.80025315,0.75541514,0.37683618,0.12573457,1,0.0047739805,0.024825096,0.76012188,0.71152574,0.178372
"12",0.038260572,0,0.043622907,0.071158804,0.84373987,0.81049478,0.019666178,0.81049478,0.72779977,0.96910328,0.24519277,0.96910328,0.89318979,0.99480426,0.79157525,0.87698495,0.85026097,0.79235274,0.90816927,0.90370899,0.90236735,0.90505064,0.63053292,0.48552483,0.67821527,0.80175459,0.85598481,0.33118516,0.88602662,0.97180003,0.80025315,0.88380122,0.55822706,0.014681223,1,0.66000003,0.024825096,0.89999998,1,0.35674399
"12",0.91351891,0.071589567,0.80548018,0.53875428,0.68139315,0.61527777,0.27276984,NA,0.71242487,0.70571017,0.47639883,NA,0.34438795,0.63355905,0.48104212,1,0.84187281,0.86940384,0.70237279,0.76172829,1,0.65160877,0.48791248,1,1,0.64199954,0.26561758,1,0.73869044,0.625,0.86678278,0.5,0.53471541,0,0.87564641,0.61078423,0.11801855,0.76249999,1,1
"12",0.26721442,0.090609908,0,0.1391824,0.6314292,0.50474697,0.077115975,NA,0.68442094,0.8322351,0.42419979,NA,0.20833333,0.71622944,0.083333336,0.66995603,0.67002165,0.87173355,0.66666669,0.68077296,0.77338898,0.53066939,0.57988912,0.69628888,0.67214686,0.85715848,0.25,0.5090363,0.82312274,0.82674766,0.90872777,1,0.57421958,0.277693,0.86992455,0.69916207,0.25434145,0.49356654,0.83650213,0
"12",0.12992723,0.27500001,0.043622907,0.071158804,0.82811487,0.81049478,0.019666178,0.81049478,0.72779977,0.96910328,0.24519277,0.96910328,0.89318979,0.99480426,0.79157525,0.84573495,0.85026097,0.79235274,0.90816927,0.84120899,0.77736735,0.90505064,0.63053292,0.48552483,0.67821527,0.80175459,0.85598481,0.33118516,0.84415162,0.88805002,0.80025315,0.83380121,0.50489372,0.51468122,1,0,0.5248251,1,1,0.35674399
"12",0.25,0.23264474,0,0.53128499,0.56161547,0.55112892,0.10493994,NA,0.4233757,0.32709312,0.25,NA,0.45938629,0,0.28617457,0.56867099,0.58333331,0.434432,0.83333331,0.55446792,0.55046785,0.41380402,0.38340178,0.21756147,0.19872153,0.27689451,0.5177806,0.4351626,0.48338252,0.36966887,0.29121232,1,0.60671365,0.18820585,1,0.66000003,0.37668198,0.2375,0.066484176,0
"12",1,0.48839101,1,0.35492307,0.5,0.53252864,0.39032617,NA,0.59800428,0.53949851,0.25,NA,0.30712712,0.44417083,0.52270794,0.51015127,0.49728641,0.38696069,0.5,0.54103184,0.57465661,0.41896915,0.2784909,0.50139284,0.42851216,0.33117282,0,0.15877639,0.46107325,0.38356107,0.5111534,0.25,0.72791904,0.45053661,1,0.79118568,0.49598387,0.30257642,0.8125,0
"12",0,0.13401186,0,0.071158804,0.88819444,0.77638888,0.049229648,0.77638888,0.84444445,0.91666669,0.69999999,0.91666669,0.70833331,0.83333331,0.58333331,1,1,0.434432,1,0.93985558,0.94184482,0.82825875,0.79583335,0.48912752,0.875,0.8125,0.69999999,0.26137602,0.9375,0.9375,0.71531934,0.5,0.46503046,0.10518447,1,0.35660309,0.076047413,0.78125,1,0
"12",0.076829672,0.036858335,0.12247187,0.071158804,0.80642557,0.78457117,0.019666178,0.78457117,0.73523211,0.90280485,0.40008658,0.90280485,0.83391023,0.96479291,0.70302761,0.82827997,0.76887846,0.79235274,0.74540412,0.88768142,0.87031221,0.90505064,0.5203616,0.48552483,0.51138103,0.65002435,0.62369257,0.33118516,0.79926825,0.7982834,0.80025315,0.73563284,0.24214695,0.10618478,0.50375211,0.11650397,0.032917663,0.60595453,0.73332137,0.29282361
"12",0.059237316,0.024631981,0.08192116,0.071158804,0.85109544,0.83851236,0.019666178,0.83851236,0.76965725,0.9606511,0.38766962,0.9606511,0.90736747,0.97454947,0.84018552,0.86367846,0.84864783,0.79235274,0.90494287,0.87870902,0.8523674,0.90505064,0.55621564,0.48552483,0.49399468,0.77149904,0.69887459,0.33118516,0.74004668,0.67984021,0.80025315,0.79627872,0.41518709,0.03678127,0.90623015,0.30254984,0.024825096,0.82847327,1,0.178372
"12",0,0.057276573,0,0.1391824,0.70069444,0.65138888,0.077115975,0.65138888,0.76111114,0.91666669,0.44999999,0.91666669,0.54166669,0.66666669,0.41666666,0.75,0.75,0.87173355,0.75,0.83462137,0.72338903,0.78988349,0.48333332,0.65687424,0.625,0.375,0.44999999,1,0.625,0.625,0.37135863,1,0.55744284,0.2523919,1,0.66000003,0.0043414496,0.57499999,0.9375,0
"12",0.03599976,0.015029021,0.021811454,0.071158804,0.72824085,0.73635077,0.019666178,0.73635077,0.74584752,0.94288498,0.35177255,0.94288498,0.72685397,0.87240213,0.58130574,0.72013092,0.7316398,0.79235274,0.67092687,0.70862198,0.51219326,0.90505064,0.51277268,0.48552483,0.42393926,0.75949126,0.56372303,0.33118516,0.75288105,0.70550889,0.80025315,0.43178725,0.41902205,0.24134476,0.049129371,0.96659201,0.024825096,0.73168528,0.875,0.178372
"12",0.15781856,0.041666668,0.36063018,0.071158804,0.79340947,0.75881511,0.019666178,0.75881511,0.80225903,0.97111988,0.46453732,0.97111988,0.71537119,0.87240213,0.55834025,0.82800376,0.77729845,0.79235274,0.76224411,0.87870902,0.8523674,0.90505064,0.55813789,0.48552483,0.46410763,0.7758773,0.73399442,0.33118516,0.82626629,0.85227942,0.80025315,0.39665499,0.44822708,0.014681223,1,0.33000001,0.024825096,0.55219936,0.83059061,0.25896263
"12",0.66991168,0.41773689,0.76314163,0.42440319,0.52710855,0.40519488,0.22107799,NA,0.56265432,0.45868129,0.49933809,NA,0.38465559,0.73930395,0.19123344,0.54351646,0.4604854,0.40383142,0.60713989,0.59117562,0.15325759,0.4064545,0.375,0.50139284,0.25318336,0.4375,0.19260712,0.25491226,0.54872108,0.59717649,0.58733797,0.34450853,0.56946117,0.4959777,0.75128615,0.33000001,0.42416108,0.78125,1,0.40458438
"12",0.038260572,0,0.043622907,0.071158804,0.84373987,0.81049478,0.019666178,0.81049478,0.72779977,0.96910328,0.24519277,0.96910328,0.89318979,0.99480426,0.79157525,0.87698495,0.85026097,0.79235274,0.90816927,0.90370899,0.90236735,0.90505064,0.63053292,0.48552483,0.67821527,0.80175459,0.85598481,0.33118516,0.88602662,0.97180003,0.80025315,0.4338012,0.39156041,0.014681223,0.5,0.66000003,0.024825096,0.89999998,0.85406953,0.35674399
"12",0.075660706,0.13401186,0.021811454,0.071158804,0.81941235,0.78441405,0.019666178,0.78441405,0.7888999,0.98455167,0.39759639,0.98455167,0.77992821,0.95573545,0.60412097,0.85441065,0.81001055,0.79235274,0.82766843,0.89881074,0.89257091,0.90505064,0.51318747,0.48552483,0.65160763,0.5571273,0.54049242,0.33118516,0.86336756,0.92648202,0.80025315,0.61892939,0.46503046,0.39771235,0.40203559,0.59534347,0.024825096,0.76968032,0.9375,0.178372
"12",0.1090259,0.033412568,0.22250631,0.071158804,0.83065093,0.84398484,0.019666178,0.84398484,0.78729498,0.95960951,0.44266587,0.95960951,0.9006747,0.99740213,0.80394721,0.81731701,0.77081811,0.79235274,0.74928343,0.8638159,0.82258123,0.90505064,0.5947969,0.48552483,0.71410763,0.84475756,0.5984093,0.33118516,0.84097701,0.88170087,0.80025315,0.77815896,0.39925063,0.10924342,0.72937906,0.35912943,0.18045694,0.82394546,1,0.178372
"12",0.072656751,0,0.14681146,0.071158804,0.79528964,0.74760848,0.019666178,0.74760848,0.77778876,0.94288498,0.44759637,0.94288498,0.71742821,0.87240213,0.56245428,0.84297085,0.78223276,0.79235274,0.77211285,0.90370899,0.90236735,0.90505064,0.48443747,0.48552483,0.46410763,0.5883773,0.5529924,0.33118516,0.81780994,0.83536667,0.80025315,0.70586747,0.67156041,0.014681223,1,1,0.024825096,0.81875002,0.9375,0.178372
"12",0.13418125,0.068618275,0.26276666,0.071158804,0.81359315,0.78795087,0.019666178,0.78795087,0.77558202,0.92602593,0.47469425,0.92602593,0.80031979,0.90336597,0.69727361,0.83923542,0.78447247,0.79235274,0.77659214,0.89399832,0.88294601,0.90505064,0.56915075,0.48552483,0.58180517,0.78734553,0.65989304,0.33118516,0.82104188,0.84183061,0.80025315,0.74430591,0.57798332,0.087470829,0.92455548,0.72192371,0.30390534,0.69913197,0.97834808,0.18178889
"12",0.093818203,0.0091316374,0.20116417,0.071158804,0.80397725,0.77949744,0.019666178,0.77949744,0.76065981,0.9153657,0.45124811,0.9153657,0.79833508,0.90645057,0.69021952,0.828457,0.78035802,0.79235274,0.7683633,0.87655604,0.8480615,0.90505064,0.59329301,0.48552483,0.62136221,0.7982949,0.73009789,0.33118516,0.81612623,0.83199924,0.80025315,0.85561109,0.24458322,0.06492161,0.29359955,0.37522849,0.028089603,0.71252656,0.97934616,0.18713599
"12",0.15571775,0.023030931,0.37296349,0.071158804,0.83215749,0.81531918,0.019666178,0.81531918,0.79658556,0.9737376,0.44228154,0.9737376,0.83405286,0.961429,0.70667672,0.84899586,0.80382907,0.79235274,0.81530547,0.89416265,0.88327461,0.90505064,0.59006453,0.48552483,0.64256608,0.73145342,0.75959301,0.33118516,0.84546429,0.89067543,0.80025315,0.77468979,0.30989203,0.09967605,0.5,0.33000001,0.024825096,0.76980311,0.8862828,0.178372
"12",0.093816131,0.16666667,0.043622907,0.071158804,0.82811487,0.81049478,0.019666178,0.81049478,0.72779977,0.96910328,0.24519277,0.96910328,0.89318979,0.99480426,0.79157525,0.84573495,0.85026097,0.79235274,0.90816927,0.84120899,0.77736735,0.90505064,0.63053292,0.48552483,0.67821527,0.80175459,0.85598481,0.33118516,0.78977656,0.77930003,0.80025315,0.83380121,0.53156042,0.26468122,1,0.33000001,0.087325096,1,0.99341291,0.35674399
"12",0.23032714,0.098011218,0.52181143,0.071158804,0.81413293,0.79483074,0.019666178,0.79483074,0.7888999,0.98455167,0.39759639,0.98455167,0.80076158,0.99740213,0.60412097,0.83343518,0.78474975,0.79235274,0.77714676,0.88212061,0.85919052,0.90505064,0.63068748,0.48552483,0.65160763,0.8071273,0.87799239,0.33118516,0.82394439,0.84763563,0.80025315,0.70340556,0.29645163,0.21056303,0.46316719,0.21562468,0.024825096,0.80170459,1,0.178372
"12",0.1809849,0.066179462,0.40561643,0.071158804,0.81517595,0.80984867,0.019666178,0.80984867,0.7622928,0.92988175,0.42711484,0.92988175,0.85740453,0.98702323,0.72778583,0.82050323,0.77170521,0.79235274,0.75105768,0.8693012,0.8335517,0.90505064,0.54071289,0.48552483,0.55043584,0.66763175,0.668787,0.33118516,0.8379606,0.87566811,0.80025315,0.59661853,0.29266775,0.15591113,0.31174523,0.41034687,0.035060257,0.74429339,0.9688586,0.18618315
"12",0.1192454,0.016751057,0.26982635,0.071158804,0.80155021,0.7632758,0.019666178,0.7632758,0.74115062,0.93576413,0.35192364,0.93576413,0.78540099,0.89542741,0.67537463,0.83982462,0.80085588,0.79235274,0.80935907,0.87879336,0.85253614,0.90505064,0.58554167,0.48552483,0.60050076,0.772017,0.73848063,0.33118516,0.82213026,0.84400737,0.80025315,0.56990081,0.33916098,0.016369006,1,0.0011139364,0.024909485,0.77968335,0.94084454,0.23852
"12",0.094086736,0,0.2111014,0.071158804,0.78467512,0.71858323,0.019666178,0.71858323,0.7214871,0.91001254,0.34443623,0.91001254,0.71567929,0.83338368,0.5979749,0.85076702,0.83011258,0.79235274,0.86787248,0.8714214,0.83779216,0.90505064,0.60331833,0.48552483,0.67187989,0.79225278,0.73574889,0.33118516,0.8297807,0.85930824,0.80025315,0.48194689,0.43502253,0.13636713,0.90283161,0.26586887,0.024825096,0.80588681,0.91483182,0.20812108
