"YEAR","isco","totalemp","sunratio","satratio","nightratio","evenratio","shiftratio","extraratio","supratio","ftratio","onratio","femratio","COUNTRY","iscoprop"
2012,75,1810,0.112,0.4405,0.2183,0.1873,0.1952,0.1767,0.1881,0.8497,0.1076,0.3309,"AT",2.03877042994402
2012,81,1494,0.2034,0.335,0.2969,0.4239,0.5905,0.1547,0.1934,0.8802,0.0437,0.3199,"AT",1.68283039908086
2012,82,556,0.0977,0.2682,0.2383,0.4006,0.4862,0.1631,0.1064,0.9263,0.0318,0.3777,"AT",0.626274231518715
2012,83,3195,0.2447,0.412,0.2964,0.3011,0.2945,0.3173,0.1146,0.9142,0.0389,0.0491,"AT",3.59882404622715
2012,91,3531,0.1847,0.3105,0.0401,0.0788,0.1014,0.0525,0.0299,0.2974,0.0254,0.9295,"AT",3.97729192714493
2012,92,99,0.2228,0.3895,0.0256,0.0851,0.1077,0.0517,0,0.6465,0.1579,0.3434,"AT",0.111512857770419
2012,93,2601,0.0896,0.2471,0.1555,0.2195,0.2963,0.1358,0.0972,0.8401,0.0272,0.298,"AT",2.92974689960464
2012,94,719,0.5026,0.6408,0.1145,0.2622,0.3034,0.0731,0.0309,0.5786,0.038,0.7886,"AT",0.80987620946395
2012,95,33,0.2121,0.3226,0.2188,0.129,0.125,0,0,0.3939,0.1935,0.4242,"AT",0.0371709525901396
2012,96,364,0.2717,0.4488,0.2207,0.2419,0.2,0.1725,0.1508,0.6676,0.0467,0.283,"AT",0.410006870994267
2013,11,534,0.2371,0.4703,0.1631,0.4929,0.0247,0.3836,0.8948,0.9382,0.3908,0.1236,"AT",0.601324264672762
2013,12,1387,0.1331,0.3367,0.0815,0.288,0.0273,0.4296,0.8089,0.9012,0.2766,0.3071,"AT",1.56186658258637
2013,13,1335,0.1314,0.3247,0.1065,0.3057,0.0536,0.4413,0.9031,0.9378,0.3068,0.2262,"AT",1.50331066168191
2013,14,895,0.5824,0.797,0.3275,0.6091,0.1961,0.3484,0.8508,0.9307,0.3548,0.4145,"AT",1.00783748479798
2013,21,2212,0.1333,0.2629,0.1103,0.2911,0.0338,0.3278,0.4951,0.8508,0.2638,0.2373,"AT",2.49087878924373
2013,22,1618,0.2956,0.4682,0.2577,0.41,0.4176,0.3365,0.3972,0.6669,0.275,0.6199,"AT",1.82199000045043
2013,23,4333,0.2967,0.4223,0.1112,0.4703,0.032,0.2821,0.1696,0.7099,0.6761,0.715,"AT",4.87928471690464
2013,24,2271,0.1176,0.2425,0.0745,0.257,0.0306,0.2871,0.347,0.8023,0.3035,0.4328,"AT",2.55731723796225
2013,25,1278,0.113,0.2337,0.0963,0.2557,0.0218,0.3206,0.2539,0.8607,0.3263,0.1041,"AT",1.4391243637674
2013,26,2053,0.3135,0.4259,0.1372,0.4131,0.0961,0.2044,0.3687,0.6727,0.419,0.5236,"AT",2.31183280032431
2013,31,4374,0.1258,0.2456,0.116,0.2228,0.1578,0.2969,0.4097,0.946,0.1159,0.0887,"AT",4.92545380838701
2013,32,3428,0.3651,0.503,0.2515,0.3096,0.5124,0.1564,0.2084,0.6033,0.082,0.7888,"AT",3.86018647808657
2013,33,7319,0.1006,0.2065,0.0619,0.1754,0.0659,0.214,0.2931,0.7325,0.1875,0.581,"AT",8.24174586730327
2013,34,1593,0.3494,0.4771,0.1605,0.3702,0.2807,0.1659,0.2691,0.5468,0.2018,0.5643,"AT",1.79383811540021
2013,35,633,0.1726,0.2757,0.1576,0.2585,0.1131,0.2281,0.182,0.8547,0.2095,0.0964,"AT",0.712805729471645
2013,41,4485,0.0347,0.095,0.0174,0.0563,0.0214,0.1121,0.1547,0.5603,0.1085,0.8243,"AT",5.05044817801
2013,42,1545,0.1476,0.2356,0.0677,0.1407,0.1679,0.1624,0.1921,0.6149,0.0514,0.7307,"AT",1.73978649610378
2013,43,2449,0.0368,0.1297,0.0514,0.0854,0.0685,0.1815,0.1963,0.6901,0.0884,0.6031,"AT",2.75775865951984
2013,44,693,0.061,0.2329,0.15,0.0816,0.1057,0.2465,0.0881,0.7619,0.0454,0.4863,"AT",0.78037025359218
2013,51,5594,0.4144,0.6608,0.1881,0.3737,0.2855,0.1502,0.1933,0.6484,0.1101,0.6049,"AT",6.29926579883789
2013,52,7094,0.0971,0.7397,0.0454,0.1033,0.2169,0.1475,0.2248,0.5433,0.0779,0.7251,"AT",7.98837890185127
2013,53,2339,0.3472,0.3975,0.1337,0.1804,0.3482,0.1091,0.0557,0.4284,0.0968,0.9111,"AT",2.63389036529886
2013,54,916,0.6952,0.7422,0.5893,0.6503,0.7094,0.3365,0.295,0.881,0.0607,0.1954,"AT",1.03148506824017
2013,61,3830,0.6288,0.8216,0.1695,0.3315,0.0325,0.1294,0.2294,0.6752,0.6507,0.424,"AT",4.31286878969416
2013,62,105,0.2079,0.5187,0.1077,0.2649,0.0727,0.1224,0.4,0.8095,0.3297,0.1143,"AT",0.118237917210936
2013,71,4067,0.0435,0.1795,0.0332,0.0873,0.0503,0.1784,0.2391,0.9518,0.0654,0.0312,"AT",4.57974865997027
2013,72,4091,0.0712,0.2288,0.1296,0.2446,0.3008,0.1858,0.2216,0.9648,0.0428,0.0357,"AT",4.60677446961849
2013,73,530,0.1243,0.3333,0.1583,0.3236,0.3527,0.1798,0.2633,0.8755,0.136,0.2981,"AT",0.596819963064727
2013,74,1785,0.0892,0.2113,0.0923,0.1756,0.1491,0.2291,0.2624,0.9636,0.0727,0.0381,"AT",2.01004459258592
2013,75,1825,0.1063,0.4062,0.1977,0.1529,0.1949,0.1755,0.1777,0.8488,0.1002,0.3129,"AT",2.05508760866628
2013,81,1295,0.2137,0.3478,0.2941,0.413,0.5916,0.167,0.2002,0.9097,0.0355,0.2965,"AT",1.45826764560155
2013,82,526,0.1079,0.2578,0.236,0.379,0.4805,0.1705,0.0973,0.9125,0.0231,0.3764,"AT",0.592315661456691
2013,83,3322,0.2578,0.4303,0.2896,0.3063,0.3104,0.3187,0.0879,0.8974,0.0413,0.053,"AT",3.74082248547363
2013,91,3358,0.1782,0.3064,0.0437,0.0929,0.1101,0.0478,0.0299,0.2895,0.0204,0.933,"AT",3.78136119994595
2013,92,118,0.2446,0.3867,0.0736,0.0996,0.0595,0.1842,0.0119,0.6441,0.2089,0.2966,"AT",0.132876897437052
2013,93,2508,0.0858,0.2352,0.1355,0.1933,0.2791,0.1389,0.0738,0.8309,0.0249,0.3066,"AT",2.82419710823837
2013,94,661,0.5452,0.6921,0.1285,0.2907,0.3158,0.0709,0.0217,0.5719,0.013,0.8079,"AT",0.744335840727895
2013,95,8,0.5,0.6,0.5,0.0667,0,0.1429,0,0.25,0.2308,0.625,"AT",0.00900860321607135
2013,96,397,0.2457,0.4033,0.1828,0.2245,0.1716,0.193,0.0831,0.6851,0.0479,0.2972,"AT",0.447051934597541
2014,11,503,0.3326,0.527,0.2065,0.5219,0.017,0.4093,0.8957,0.9324,0.387,0.173,"AT",0.581106528495015
2014,12,1506,0.1187,0.3201,0.0885,0.2754,0.0266,0.3995,0.7871,0.8818,0.3064,0.3035,"AT",1.73985374137871
2014,13,1427,0.1293,0.3104,0.1072,0.3214,0.0681,0.4084,0.8978,0.9383,0.2941,0.2453,"AT",1.6485865132453
2014,14,919,0.5524,0.8086,0.3821,0.6528,0.2295,0.3209,0.8716,0.9184,0.3978,0.4091,"AT",1.0617035779064
2014,21,2137,0.1462,0.2765,0.1072,0.2952,0.0474,0.3336,0.5067,0.8554,0.2821,0.2241,"AT",2.46883628507723
2014,22,1617,0.2881,0.4245,0.2493,0.4038,0.3829,0.3329,0.3452,0.6642,0.276,0.6017,"AT",1.868089973313
2014,23,4540,0.2993,0.415,0.1188,0.4786,0.0319,0.3112,0.1865,0.6767,0.6843,0.7293,"AT",5.24497741424924
2014,24,2161,0.124,0.2507,0.078,0.283,0.0225,0.303,0.3614,0.7751,0.3166,0.4498,"AT",2.49656303792789
2014,25,1188,0.1179,0.2214,0.1045,0.2428,0.0178,0.3081,0.2051,0.8384,0.3274,0.1212,"AT",1.37247426610751
2014,26,1921,0.2803,0.4017,0.1564,0.4054,0.108,0.2117,0.3684,0.6309,0.428,0.5211,"AT",2.21929550942132
2014,31,4219,0.1241,0.229,0.1115,0.2114,0.1674,0.3021,0.4191,0.9374,0.1055,0.0818,"AT",4.87413209487171
2014,32,3186,0.3726,0.4981,0.2478,0.3059,0.5143,0.145,0.2006,0.5954,0.0743,0.811,"AT",3.68072644092469
2014,33,7247,0.1036,0.2093,0.0599,0.1714,0.0659,0.2162,0.2966,0.7289,0.1883,0.5652,"AT",8.37232407952957
2014,34,1590,0.3331,0.4575,0.164,0.3802,0.2831,0.1812,0.2237,0.5409,0.199,0.5836,"AT",1.83689737635601
2014,35,617,0.1679,0.2781,0.151,0.277,0.1257,0.2749,0.1894,0.8655,0.2414,0.0859,"AT",0.712808604535635
2014,41,4321,0.0402,0.0972,0.0171,0.0562,0.0163,0.11,0.1414,0.5635,0.1132,0.8225,"AT",4.991970794487
2014,42,1520,0.1733,0.2644,0.0662,0.1555,0.1774,0.1786,0.1794,0.5928,0.0682,0.6941,"AT",1.7560276805416
2014,43,2456,0.0475,0.1433,0.0447,0.101,0.0759,0.183,0.2132,0.7024,0.0969,0.581,"AT",2.83737104171721
2014,44,603,0.0485,0.2234,0.112,0.0958,0.1115,0.1608,0.0743,0.7181,0.021,0.4942,"AT",0.696634665372752
2014,51,5309,0.4193,0.6587,0.1817,0.3695,0.2852,0.1464,0.1948,0.6406,0.1065,0.6156,"AT",6.13338878683903
2014,52,7063,0.0909,0.7373,0.0422,0.1009,0.2363,0.1401,0.2126,0.5236,0.0607,0.7422,"AT",8.15975230767453
2014,53,2419,0.3686,0.4288,0.1306,0.1943,0.3859,0.1295,0.0786,0.4093,0.0891,0.8892,"AT",2.79462563107245
2014,54,755,0.6793,0.7405,0.5412,0.6221,0.739,0.3161,0.249,0.8397,0.0504,0.1868,"AT",0.872237433426911
2014,61,3751,0.654,0.8402,0.1797,0.3144,0.037,0.1272,0.1732,0.6593,0.6129,0.4324,"AT",4.3334604142839
2014,62,105,0.1078,0.303,0.0594,0.1031,0.0685,0.0938,0.2329,0.9429,0.1917,0.0571,"AT",0.121304543721623
2014,71,3981,0.0448,0.166,0.0393,0.0982,0.0591,0.1542,0.2399,0.9472,0.0769,0.0291,"AT",4.59917512910269
2014,72,3975,0.0678,0.2145,0.1328,0.2477,0.3114,0.1754,0.2191,0.9696,0.0402,0.035,"AT",4.59224344089003
2014,73,478,0.1253,0.3024,0.1556,0.3194,0.4016,0.1662,0.1915,0.8515,0.1534,0.2573,"AT",0.552224494275581
2014,74,1623,0.0972,0.2054,0.0934,0.1676,0.1421,0.2063,0.2712,0.968,0.0673,0.0425,"AT",1.87502166152566
2014,75,1604,0.1212,0.4091,0.1937,0.1713,0.1873,0.1621,0.174,0.8491,0.0834,0.3329,"AT",1.85307131551889
2014,81,1282,0.199,0.3259,0.3154,0.4434,0.5788,0.1429,0.1962,0.9173,0.0471,0.2722,"AT",1.48107071477258
2014,82,592,0.0952,0.2607,0.2043,0.3726,0.4957,0.1519,0.1026,0.9088,0.017,0.4274,"AT",0.683926570316201
2014,83,3143,0.2546,0.4223,0.3222,0.3273,0.3346,0.3025,0.0852,0.8886,0.0408,0.057,"AT",3.63104934206726
2014,91,3255,0.1851,0.3088,0.047,0.0883,0.1095,0.0578,0.0277,0.2836,0.025,0.9174,"AT",3.76044085537033
2014,92,90,0.2955,0.4483,0.0971,0.1744,0.0755,0.0816,0.0377,0.5667,0.2023,0.3111,"AT",0.103975323189963
2014,93,2293,0.0959,0.2361,0.1507,0.2143,0.2903,0.1434,0.0864,0.829,0.0289,0.2931,"AT",2.6490601786065
2014,94,683,0.4784,0.5834,0.1238,0.2811,0.3202,0.0757,0.0319,0.4788,0.0184,0.795,"AT",0.789057174874941
2014,95,14,0.2857,0.3846,0.2857,0,0,0,0.2,0.2857,0.1538,0.5714,"AT",0.0161739391628831
2014,96,466,0.2746,0.3919,0.2087,0.2442,0.2042,0.1771,0.1044,0.6953,0.0461,0.2747,"AT",0.538361117850252
2015,11,453,0.2226,0.4574,0.1439,0.4851,0.0164,0.3892,0.8873,0.8896,0.4,0.1921,"AT",0.530755711775044
2015,12,1521,0.1214,0.2855,0.0846,0.3053,0.0348,0.3924,0.8146,0.9119,0.2896,0.3024,"AT",1.78207381370826
2015,13,1298,0.1341,0.307,0.1036,0.2995,0.0625,0.3983,0.9062,0.9214,0.3169,0.2504,"AT",1.52079671939074
2015,14,883,0.5458,0.7991,0.3654,0.6733,0.23,0.3529,0.8811,0.9037,0.3857,0.3986,"AT",1.03456356180434
2015,21,2283,0.1417,0.2625,0.1018,0.267,0.0405,0.3423,0.5082,0.8353,0.2744,0.2256,"AT",2.67486818980668
2015,22,1557,0.2679,0.4146,0.2402,0.3883,0.3918,0.3042,0.3509,0.6461,0.2706,0.6108,"AT",1.82425307557118
2015,23,4398,0.3078,0.4315,0.1202,0.4831,0.0265,0.2979,0.1826,0.6789,0.6967,0.7281,"AT",5.15289982425308
2015,24,2031,0.1231,0.2543,0.0788,0.2808,0.0251,0.3134,0.3847,0.7888,0.3206,0.4599,"AT",2.37961335676626
2015,25,1406,0.1112,0.2095,0.1092,0.2519,0.017,0.279,0.257,0.8613,0.3451,0.1223,"AT",1.6473345049795
2015,26,1994,0.2639,0.3943,0.1399,0.3715,0.123,0.2317,0.3698,0.6349,0.3948,0.5466,"AT",2.33626244874048
2015,31,4357,0.112,0.2273,0.1044,0.1968,0.1561,0.2933,0.4285,0.9311,0.1118,0.0918,"AT",5.10486233157586
2015,32,3132,0.3662,0.4921,0.2449,0.3095,0.522,0.1484,0.1951,0.5888,0.0858,0.7931,"AT",3.66959578207381
2015,33,7135,0.1079,0.201,0.0624,0.1764,0.0657,0.2209,0.2955,0.7259,0.1973,0.5662,"AT",8.35969537199766
2015,34,1600,0.347,0.4672,0.1835,0.3796,0.2934,0.1405,0.2765,0.5394,0.2326,0.5656,"AT",1.87463386057411
2015,35,708,0.1937,0.2925,0.1531,0.3018,0.1404,0.2606,0.2303,0.8616,0.2315,0.1186,"AT",0.829525483304042
2015,41,4429,0.0322,0.083,0.0179,0.05,0.0276,0.1206,0.1342,0.5498,0.1009,0.8458,"AT",5.1892208553017
2015,42,1401,0.1968,0.2795,0.0715,0.1745,0.2001,0.1795,0.1733,0.6353,0.0416,0.6902,"AT",1.6414762741652
2015,43,2461,0.0573,0.1248,0.0495,0.1033,0.0766,0.1683,0.207,0.7034,0.0846,0.5924,"AT",2.88342120679555
2015,44,567,0.0726,0.2159,0.1593,0.1379,0.1127,0.1795,0.1109,0.7637,0.0407,0.4515,"AT",0.664323374340949
2015,51,5033,0.4013,0.6439,0.1697,0.3576,0.2727,0.128,0.1789,0.6235,0.128,0.6153,"AT",5.89689513766842
2015,52,6709,0.0895,0.7287,0.0435,0.1089,0.246,0.141,0.1913,0.4919,0.0714,0.7556,"AT",7.8605741066198
2015,53,2416,0.3795,0.4339,0.1432,0.2005,0.3921,0.1184,0.0755,0.4011,0.0826,0.8779,"AT",2.8306971294669
2015,54,678,0.6628,0.7173,0.5598,0.6391,0.7224,0.3078,0.2746,0.8097,0.0453,0.2094,"AT",0.794376098418278
2015,61,3528,0.6758,0.8382,0.1908,0.3472,0.0463,0.125,0.1685,0.6874,0.6334,0.4289,"AT",4.13356766256591
2015,62,108,0.1038,0.3654,0.0235,0.1456,0.0694,0.1538,0.2222,0.9352,0.1616,0.0185,"AT",0.126537785588752
2015,71,3899,0.0501,0.1838,0.0435,0.1013,0.0587,0.1638,0.2338,0.9505,0.0777,0.0346,"AT",4.56824838898653
2015,72,3835,0.0761,0.2067,0.1383,0.2459,0.3078,0.1863,0.2151,0.9698,0.0427,0.0375,"AT",4.49326303456356
2015,73,485,0.0899,0.2899,0.1422,0.2967,0.323,0.1143,0.2274,0.8701,0.149,0.2969,"AT",0.568248388986526
2015,74,1651,0.0984,0.1994,0.0978,0.1673,0.1483,0.2086,0.2603,0.9576,0.0704,0.046,"AT",1.93438781487991
2015,75,1756,0.118,0.3931,0.1976,0.1687,0.1685,0.1824,0.1855,0.8474,0.0863,0.3309,"AT",2.05741066198008
2015,81,1291,0.2348,0.3706,0.3348,0.4708,0.627,0.1202,0.1966,0.9063,0.0466,0.2494,"AT",1.51259519625073
2015,82,521,0.0754,0.2166,0.2,0.3143,0.4561,0.1755,0.0741,0.8925,0.0193,0.4415,"AT",0.610427650849444
2015,83,3159,0.2394,0.4133,0.3183,0.3122,0.3111,0.3129,0.0945,0.88,0.0416,0.0586,"AT",3.701230228471
2015,91,3174,0.1863,0.3078,0.0489,0.0883,0.0991,0.0464,0.0292,0.2851,0.0253,0.9216,"AT",3.71880492091388
2015,92,89,0.1886,0.3455,0.0405,0.131,0.0746,0.0333,0.0149,0.6067,0.1494,0.1461,"AT",0.104276508494435
2015,93,2240,0.0867,0.2459,0.1561,0.2126,0.2838,0.1404,0.0715,0.808,0.0286,0.3022,"AT",2.62448740480375
2015,94,699,0.522,0.6525,0.1065,0.2722,0.2646,0.0813,0.0322,0.4449,0.0245,0.7983,"AT",0.818980667838313
2015,95,25,0.1667,0.32,0.1429,0.1556,0.0667,0.25,0.2667,0.28,0.1837,0.48,"AT",0.0292911540714704
2015,96,440,0.2168,0.3829,0.1432,0.1776,0.1752,0.169,0.0876,0.7,0.06,0.2295,"AT",0.515524311657879
2016,11,501,0.2004,0.3675,0.1498,0.4502,0.0247,0.3955,0.9198,0.8962,0.3636,0.1417,"AT",0.568110946057809
2016,12,1453,0.1307,0.279,0.0828,0.2938,0.0171,0.3993,0.8103,0.9195,0.3256,0.3214,"AT",1.64763513896606
2016,13,1305,0.1291,0.2958,0.0927,0.2773,0.0444,0.3941,0.8824,0.951,0.3397,0.2444,"AT",1.47980994931226
2016,14,881,0.5636,0.7747,0.3492,0.6272,0.1749,0.3343,0.8825,0.9183,0.3633,0.4188,"AT",0.999013460033792
2016,21,2452,0.1281,0.2547,0.1078,0.2747,0.0367,0.318,0.4824,0.8369,0.2684,0.2321,"AT",2.78045516912924
2016,22,1597,0.2949,0.4543,0.2575,0.3921,0.4142,0.3132,0.3925,0.6775,0.2703,0.6111,"AT",1.81092451268328
2016,23,4648,0.3064,0.4156,0.1169,0.47,0.0318,0.2674,0.1942,0.6713,0.6822,0.7339,"AT",5.27061811831676
2016,24,2388,0.1239,0.2439,0.0794,0.2685,0.0199,0.3151,0.376,0.7856,0.324,0.4585,"AT",2.70788211414381
2016,25,1453,0.1052,0.2098,0.0977,0.2525,0.0203,0.3097,0.2531,0.8417,0.3794,0.1287,"AT",1.64763513896606
2016,26,2020,0.2612,0.3935,0.1398,0.3785,0.0947,0.2496,0.3133,0.6317,0.4158,0.5455,"AT",2.29058704797759
2016,31,4383,0.1051,0.2112,0.1051,0.2011,0.16,0.2922,0.4362,0.9354,0.1088,0.0956,"AT",4.97012031251772
2016,32,3335,0.3851,0.5087,0.2637,0.3193,0.5263,0.1393,0.2099,0.5787,0.0809,0.7784,"AT",3.78173653713132
2016,33,7124,0.0938,0.1896,0.0571,0.1592,0.055,0.2054,0.27,0.7346,0.1975,0.5595,"AT",8.07828818306553
2016,34,1585,0.3392,0.4626,0.1685,0.3675,0.2986,0.1541,0.2926,0.535,0.2067,0.5931,"AT",1.79731706487351
2016,35,747,0.1465,0.2375,0.1315,0.2682,0.139,0.2224,0.1943,0.8447,0.2118,0.1606,"AT",0.847063626158051
2016,41,4389,0.0339,0.0885,0.0127,0.0498,0.0266,0.1063,0.1512,0.5416,0.1042,0.8323,"AT",4.9769240364226
2016,42,1489,0.1949,0.2671,0.0763,0.1644,0.2097,0.1683,0.1566,0.6279,0.0549,0.6951,"AT",1.68845748239536
2016,43,2482,0.046,0.1293,0.0487,0.0971,0.0832,0.1715,0.2052,0.7103,0.0933,0.6015,"AT",2.81447378865366
2016,44,530,0.101,0.2498,0.1874,0.1229,0.0916,0.2164,0.0741,0.7528,0.0472,0.4585,"AT",0.600995611598081
2016,51,5359,0.4315,0.6636,0.1901,0.3709,0.2824,0.1372,0.1895,0.6344,0.1181,0.6063,"AT",6.07685940104551
2016,52,7095,0.0996,0.7293,0.0482,0.1141,0.2601,0.1441,0.1886,0.4958,0.0778,0.7477,"AT",8.04540351752526
2016,53,2729,0.3652,0.4201,0.1204,0.1718,0.376,0.113,0.0587,0.3771,0.0844,0.9062,"AT",3.09456042273805
2016,54,835,0.6763,0.7419,0.5742,0.6512,0.7079,0.2927,0.2097,0.8431,0.0479,0.2323,"AT",0.946851576763015
2016,61,3545,0.6708,0.84,0.1844,0.3585,0.0717,0.1425,0.1472,0.6818,0.6287,0.4285,"AT",4.01986687380226
2016,62,130,0.2419,0.5079,0.0317,0.1736,0.0133,0.1111,0.2533,0.8692,0.2083,0.0462,"AT",0.147414017939152
2016,71,3958,0.0493,0.1777,0.0426,0.0963,0.0614,0.1593,0.23,0.9444,0.0807,0.0321,"AT",4.48818986925511
2016,72,3891,0.0907,0.2239,0.124,0.2312,0.2997,0.1762,0.2137,0.9589,0.046,0.0326,"AT",4.41221495231724
2016,73,482,0.0909,0.2806,0.1244,0.2673,0.349,0.1583,0.198,0.8112,0.0884,0.3112,"AT",0.54656582035901
2016,74,1663,0.1007,0.2123,0.1024,0.1775,0.1913,0.2277,0.2552,0.9525,0.061,0.0451,"AT",1.885765475637
2016,75,1779,0.1249,0.4239,0.2054,0.1816,0.1767,0.1692,0.1916,0.8269,0.0984,0.317,"AT",2.01730413779809
2016,81,1271,0.2062,0.3102,0.284,0.4175,0.5847,0.1467,0.2072,0.8914,0.0434,0.3037,"AT",1.44125551385125
2016,82,532,0.1066,0.2492,0.2092,0.3428,0.4507,0.1323,0.089,0.9135,0.0248,0.3365,"AT",0.603263519566376
2016,83,3133,0.2528,0.4152,0.3057,0.2982,0.3161,0.3274,0.0823,0.8886,0.0357,0.053,"AT",3.55267783233356
2016,91,3219,0.2031,0.3209,0.046,0.093,0.0994,0.0444,0.033,0.2821,0.0235,0.9161,"AT",3.65019787497023
2016,92,92,0.1444,0.2686,0.0276,0.0497,0.0506,0.0417,0.0127,0.6522,0.0829,0.2609,"AT",0.104323766541554
2016,93,2479,0.1007,0.2479,0.1694,0.2349,0.3104,0.1473,0.057,0.8011,0.0292,0.2916,"AT",2.81107192670121
2016,94,737,0.6087,0.7143,0.1431,0.3127,0.3394,0.0785,0.0282,0.5441,0.0143,0.7707,"AT",0.835724086316577
2016,95,15,0.2593,0.6296,0.5172,0.2143,0.5455,0.2,0,0.7333,0.1034,0.1333,"AT",0.0170093097622098
2016,96,481,0.2282,0.3643,0.1557,0.1769,0.2018,0.146,0.0887,0.7006,0.0563,0.3119,"AT",0.545431866374863
2017,11,516,0.2161,0.432,0.1307,0.4611,0.0101,0.4005,0.9155,0.936,0.3717,0.1705,"AT",0.575077735798589
2017,12,1588,0.1073,0.2401,0.0755,0.2536,0.0203,0.3483,0.8071,0.8923,0.3082,0.3476,"AT",1.76981287683752
2017,13,1428,0.1421,0.2943,0.1052,0.2811,0.0545,0.4056,0.8685,0.9258,0.3375,0.2311,"AT",1.59149419907051
2017,14,887,0.5283,0.7704,0.3254,0.617,0.1645,0.2905,0.931,0.9278,0.3973,0.4408,"AT",0.98855416987083
2017,21,2447,0.1143,0.2202,0.09,0.2448,0.0353,0.3314,0.4814,0.8365,0.2699,0.2526,"AT",2.72716127809912
2017,22,1749,0.2606,0.4284,0.2412,0.3821,0.4013,0.3128,0.3831,0.6735,0.2681,0.6072,"AT",1.94924604634057
2017,23,4797,0.2938,0.3931,0.1089,0.4356,0.0277,0.2336,0.1887,0.6675,0.6598,0.7369,"AT",5.346216857802
2017,24,2446,0.1154,0.2072,0.0608,0.2353,0.0221,0.2894,0.3355,0.7886,0.3109,0.4771,"AT",2.72604678636308
2017,25,1521,0.1019,0.2091,0.101,0.2433,0.0305,0.3025,0.2308,0.8501,0.3662,0.1427,"AT",1.69514193052258
2017,26,2178,0.2397,0.3659,0.1305,0.3508,0.07,0.2055,0.297,0.6281,0.3884,0.5404,"AT",2.42736300110335
2017,31,4340,0.1029,0.2103,0.104,0.1858,0.1467,0.2846,0.4501,0.9297,0.1004,0.0899,"AT",4.83689413442999
2017,32,3370,0.4041,0.5248,0.259,0.3231,0.5724,0.1472,0.1931,0.5668,0.086,0.7861,"AT",3.75583715046753
2017,33,7278,0.0971,0.1873,0.0645,0.1634,0.0719,0.2005,0.2827,0.7256,0.1952,0.5669,"AT",8.11127085492661
2017,34,1806,0.3249,0.4682,0.1549,0.3507,0.2958,0.1123,0.2454,0.531,0.1887,0.5736,"AT",2.01277207529506
2017,35,742,0.1445,0.2043,0.1227,0.2318,0.1426,0.2425,0.214,0.8437,0.2102,0.0863,"AT",0.826952868144483
2017,41,4271,0.0272,0.0767,0.0127,0.0403,0.0254,0.1053,0.1373,0.5331,0.0968,0.8356,"AT",4.75999420464297
2017,42,1453,0.1872,0.2757,0.0728,0.1709,0.2152,0.1623,0.1644,0.5733,0.062,0.7109,"AT",1.61935649247161
2017,43,2698,0.0363,0.1163,0.043,0.0947,0.0761,0.1622,0.1934,0.6909,0.0852,0.5782,"AT",3.00689870384611
2017,44,529,0.0528,0.2159,0.1077,0.0817,0.0859,0.2275,0.0763,0.7429,0.0355,0.5123,"AT",0.589566128367158
2017,51,5736,0.417,0.6551,0.1833,0.3658,0.2899,0.1238,0.1702,0.6172,0.1117,0.6196,"AT",6.39272459794711
2017,52,7213,0.1067,0.7406,0.0581,0.1251,0.2908,0.1444,0.2004,0.5134,0.067,0.7355,"AT",8.03882889208377
2017,53,2695,0.3561,0.4044,0.119,0.1621,0.3798,0.102,0.0658,0.3748,0.0808,0.9032,"AT",3.00355522863798
2017,54,930,0.7002,0.7904,0.6119,0.6845,0.7437,0.302,0.2563,0.8591,0.049,0.1731,"AT",1.03647731452071
2017,61,3194,0.6662,0.8324,0.192,0.3569,0.0306,0.152,0.1612,0.7098,0.6077,0.4258,"AT",3.55968660492382
2017,62,127,0.1406,0.3058,0.0364,0.1255,0.0114,0.1899,0.2727,0.874,0.2054,0.0866,"AT",0.14154045047756
2017,71,4083,0.0478,0.1778,0.0444,0.0933,0.0621,0.1597,0.2522,0.9574,0.0738,0.0242,"AT",4.55046975826674
2017,72,3993,0.0898,0.2281,0.1399,0.2524,0.3229,0.1805,0.199,0.9564,0.0413,0.0421,"AT",4.4501655020228
2017,73,439,0.1271,0.2785,0.1547,0.3065,0.3691,0.1481,0.2011,0.7995,0.1051,0.3052,"AT",0.489261872123218
2017,74,1599,0.0809,0.1835,0.0861,0.1488,0.158,0.1966,0.2869,0.9537,0.0633,0.0356,"AT",1.782072285934
2017,75,1689,0.1144,0.3841,0.1818,0.1743,0.1786,0.1775,0.1996,0.8449,0.0971,0.3168,"AT",1.88237654217794
2017,81,1350,0.252,0.3617,0.3527,0.4523,0.618,0.1431,0.1786,0.8978,0.0326,0.2956,"AT",1.5045638436591
2017,82,509,0.1069,0.2437,0.2093,0.3891,0.486,0.1659,0.118,0.89,0.0168,0.4244,"AT",0.567276293646283
2017,83,3195,0.2674,0.4115,0.297,0.2969,0.3128,0.2869,0.0893,0.8817,0.0336,0.0557,"AT",3.56080109665987
2017,91,3157,0.1836,0.2944,0.0473,0.0832,0.0983,0.0386,0.03,0.2889,0.0153,0.9129,"AT",3.51845041069021
2017,92,87,0.1111,0.2771,0.0706,0.0888,0.0714,0.0328,0.0286,0.5747,0.0952,0.1954,"AT",0.0969607810358086
2017,93,2513,0.1116,0.2542,0.1833,0.2608,0.3335,0.1392,0.0589,0.817,0.0227,0.2829,"AT",2.80071773267801
2017,94,710,0.5564,0.6915,0.108,0.3168,0.33,0.082,0.0229,0.5549,0.0127,0.7521,"AT",0.791289132591082
